454, 440
428, 273
446, 165
438, 269
409, 437
328, 450
304, 269
325, 156
318, 268
298, 437
---
164, 159
448, 165
319, 153
!!!
187, 455
163, 289
164, 159
176, 285
161, 441
454, 440
428, 273
448, 165
438, 269
409, 437
328, 450
304, 269
319, 153
318, 268
298, 437
---
162, 162
442, 173
334, 155
!!!
187, 455
163, 289
162, 162
176, 285
161, 441
454, 440
428, 273
442, 173
438, 269
409, 437
328, 450
304, 269
334, 155
318, 268
298, 437
---
166, 167
450, 159
321, 156
!!!
187, 455
163, 289
166, 167
176, 285
161, 441
454, 440
428, 273
450, 159
438, 269
409, 437
328, 450
304, 269
321, 156
318, 268
298, 437
---
170, 158
451, 160
326, 153
!!!
187, 455
163, 289
170, 158
176, 285
161, 441
454, 440
428, 273
451, 160
438, 269
409, 437
328, 450
304, 269
326, 153
318, 268
298, 437
---
239, 91
106, 240
!!!
222, -24
208, 49
239, 91
221, 44
203, -28
94, 457
87, 306
106, 240
110, 304
91, 443
---
240, 87
96, 233
!!!
222, -24
208, 49
240, 87
221, 44
203, -28
94, 457
87, 306
96, 233
110, 304
91, 443
---
247, 100
101, 237
!!!
222, -24
208, 49
247, 100
221, 44
203, -28
94, 457
87, 306
101, 237
110, 304
91, 443
---
230, 95
113, 250
!!!
222, -24
208, 49
230, 95
221, 44
203, -28
94, 457
87, 306
113, 250
110, 304
91, 443
---
238, 82
104, 240
!!!
222, -24
208, 49
238, 82
221, 44
203, -28
94, 457
87, 306
104, 240
110, 304
91, 443
---
241, 86
102, 250
!!!
222, -24
208, 49
241, 86
221, 44
203, -28
94, 457
87, 306
102, 250
110, 304
91, 443
---
263, 232
168, 106
!!!
286, 439
254, 330
263, 232
264, 325
244, 439
197, -35
166, 44
168, 106
157, 28
158, -22
---
271, 240
166, 97
!!!
286, 439
254, 330
271, 240
264, 325
244, 439
197, -35
166, 44
166, 97
157, 28
158, -22
---
265, 231
168, 104
!!!
286, 439
254, 330
265, 231
264, 325
244, 439
197, -35
166, 44
168, 104
157, 28
158, -22
---
260, 236
173, 115
!!!
286, 439
254, 330
260, 236
264, 325
244, 439
197, -35
166, 44
173, 115
157, 28
158, -22
---
272, 233
161, 106
!!!
286, 439
254, 330
272, 233
264, 325
244, 439
197, -35
166, 44
161, 106
157, 28
158, -22
---
261, 233
163, 110
!!!
286, 439
254, 330
261, 233
264, 325
244, 439
197, -35
166, 44
163, 110
157, 28
158, -22
---
423, 312
254, 181
70, 48
!!!
-40, 320
243, 303
423, 312
193, 294
-31, 296
-41, 188
149, 184
254, 181
105, 173
-40, 179
-39, 56
34, 45
70, 48
19, 48
-37, 50
---
430, 309
260, 188
78, 55
!!!
-40, 320
243, 303
430, 309
193, 294
-31, 296
-41, 188
149, 184
260, 188
105, 173
-40, 179
-39, 56
34, 45
78, 55
19, 48
-37, 50
---
425, 318
247, 180
71, 44
!!!
-40, 320
243, 303
425, 318
193, 294
-31, 296
-41, 188
149, 184
247, 180
105, 173
-40, 179
-39, 56
34, 45
71, 44
19, 48
-37, 50
---
426, 309
249, 190
74, 50
!!!
-40, 320
243, 303
426, 309
193, 294
-31, 296
-41, 188
149, 184
249, 190
105, 173
-40, 179
-39, 56
34, 45
74, 50
19, 48
-37, 50
---
418, 311
246, 189
77, 39
!!!
-40, 320
243, 303
418, 311
193, 294
-31, 296
-41, 188
149, 184
246, 189
105, 173
-40, 179
-39, 56
34, 45
77, 39
19, 48
-37, 50
---
424, 321
249, 178
69, 47
!!!
-40, 320
243, 303
424, 321
193, 294
-31, 296
-41, 188
149, 184
249, 178
105, 173
-40, 179
-39, 56
34, 45
69, 47
19, 48
-37, 50
---
540, 320
97, 59
302, 163
!!!
558, 461
522, 393
540, 320
542, 386
525, 451
116, 450
101, 199
97, 59
94, 227
92, 460
345, 437
303, 293
302, 163
318, 289
304, 424
---
539, 310
96, 54
304, 162
!!!
558, 461
522, 393
539, 310
542, 386
525, 451
116, 450
101, 199
96, 54
94, 227
92, 460
345, 437
303, 293
304, 162
318, 289
304, 424
---
532, 329
98, 54
296, 157
!!!
558, 461
522, 393
532, 329
542, 386
525, 451
116, 450
101, 199
98, 54
94, 227
92, 460
345, 437
303, 293
296, 157
318, 289
304, 424
---
531, 314
98, 54
300, 154
!!!
558, 461
522, 393
531, 314
542, 386
525, 451
116, 450
101, 199
98, 54
94, 227
92, 460
345, 437
303, 293
300, 154
318, 289
304, 424
---
545, 318
101, 66
294, 167
!!!
558, 461
522, 393
545, 318
542, 386
525, 451
116, 450
101, 199
101, 66
94, 227
92, 460
345, 437
303, 293
294, 167
318, 289
304, 424
---
538, 311
103, 59
305, 158
!!!
558, 461
522, 393
538, 311
542, 386
525, 451
116, 450
101, 199
103, 59
94, 227
92, 460
345, 437
303, 293
305, 158
318, 289
304, 424
---
202, 149
519, 140
!!!
-39, 166
66, 149
202, 149
53, 143
-38, 136
793, 151
634, 141
519, 140
618, 140
764, 130
---
198, 156
514, 144
!!!
-39, 166
66, 149
198, 156
53, 143
-38, 136
793, 151
634, 141
514, 144
618, 140
764, 130
---
209, 144
511, 145
!!!
-39, 166
66, 149
209, 144
53, 143
-38, 136
793, 151
634, 141
511, 145
618, 140
764, 130
---
204, 144
510, 132
!!!
-39, 166
66, 149
204, 144
53, 143
-38, 136
793, 151
634, 141
510, 132
618, 140
764, 130
---
204, 151
523, 145
!!!
-39, 166
66, 149
204, 151
53, 143
-38, 136
793, 151
634, 141
523, 145
618, 140
764, 130
---
195, 155
519, 150
!!!
-39, 166
66, 149
195, 155
53, 143
-38, 136
793, 151
634, 141
519, 150
618, 140
764, 130
---
210, 168
189, 262
439, 266
462, 163
!!!
235, -30
214, 80
210, 168
203, 82
198, -16
208, 423
193, 316
189, 262
200, 318
193, 422
454, 405
422, 316
439, 266
446, 315
437, 404
493, -23
461, 82
462, 163
465, 80
462, -10
---
210, 176
183, 269
440, 272
453, 161
!!!
235, -30
214, 80
210, 176
203, 82
198, -16
208, 423
193, 316
183, 269
200, 318
193, 422
454, 405
422, 316
440, 272
446, 315
437, 404
493, -23
461, 82
453, 161
465, 80
462, -10
---
216, 176
183, 269
443, 260
468, 160
!!!
235, -30
214, 80
216, 176
203, 82
198, -16
208, 423
193, 316
183, 269
200, 318
193, 422
454, 405
422, 316
443, 260
446, 315
437, 404
493, -23
461, 82
468, 160
465, 80
462, -10
---
204, 169
192, 262
434, 272
460, 173
!!!
235, -30
214, 80
204, 169
203, 82
198, -16
208, 423
193, 316
192, 262
200, 318
193, 422
454, 405
422, 316
434, 272
446, 315
437, 404
493, -23
461, 82
460, 173
465, 80
462, -10
---
205, 173
193, 261
436, 268
469, 166
!!!
235, -30
214, 80
205, 173
203, 82
198, -16
208, 423
193, 316
193, 261
200, 318
193, 422
454, 405
422, 316
436, 268
446, 315
437, 404
493, -23
461, 82
469, 166
465, 80
462, -10
---
216, 169
198, 267
445, 267
454, 162
!!!
235, -30
214, 80
216, 169
203, 82
198, -16
208, 423
193, 316
198, 267
200, 318
193, 422
454, 405
422, 316
445, 267
446, 315
437, 404
493, -23
461, 82
454, 162
465, 80
462, -10
---
402, 212
233, 207
!!!
398, 445
421, 286
402, 212
396, 86
388, -15
219, -24
210, 99
233, 207
217, 309
209, 441
---
392, 212
225, 208
!!!
398, 445
421, 286
392, 212
396, 86
388, -15
219, -24
210, 99
225, 208
217, 309
209, 441
---
403, 211
240, 209
!!!
398, 445
421, 286
403, 211
396, 86
388, -15
219, -24
210, 99
240, 209
217, 309
209, 441
---
397, 222
226, 216
!!!
398, 445
421, 286
397, 222
396, 86
388, -15
219, -24
210, 99
226, 216
217, 309
209, 441
---
395, 206
234, 206
!!!
398, 445
421, 286
395, 206
396, 86
388, -15
219, -24
210, 99
234, 206
217, 309
209, 441
---
409, 218
226, 211
!!!
398, 445
421, 286
409, 218
396, 86
388, -15
219, -24
210, 99
226, 211
217, 309
209, 441
---
402, 212
233, 207
!!!
781, 197
555, 204
402, 212
577, 201
762, 210
-27, 227
97, 234
233, 207
93, 201
-35, 190
---
397, 211
234, 206
!!!
781, 197
555, 204
397, 211
577, 201
762, 210
-27, 227
97, 234
234, 206
93, 201
-35, 190
---
406, 215
227, 203
!!!
781, 197
555, 204
406, 215
577, 201
762, 210
-27, 227
97, 234
227, 203
93, 201
-35, 190
---
411, 215
234, 213
!!!
781, 197
555, 204
411, 215
577, 201
762, 210
-27, 227
97, 234
234, 213
93, 201
-35, 190
---
398, 214
231, 199
!!!
781, 197
555, 204
398, 214
577, 201
762, 210
-27, 227
97, 234
231, 199
93, 201
-35, 190
---
399, 221
232, 199
!!!
781, 197
555, 204
399, 221
577, 201
762, 210
-27, 227
97, 234
232, 199
93, 201
-35, 190
---
493, 238
225, 266
336, 150
!!!
528, -15
534, 121
493, 238
494, 347
492, 454
230, -19
204, 148
225, 266
196, 350
182, 448
324, -7
341, 72
336, 150
346, 322
350, 452
---
498, 240
225, 273
342, 155
!!!
528, -15
